전용면적,층,건물연령,강남구분,초등학교수,중학교수,고등학교수,공원수,백화점수,기준금리,CD금리,소비자물가지수,M2
17003.045,11.428107,8566.624,59999.953,-10513.577,-4283.3213,-1192.6592,5753.9863,6908.549,-1736.8972,46.778584,16908.611,22298.066
-5060.125,1534.8131,10616.274,-9720.921,-2502.452,-421.6248,-2675.417,4443.0234,-3029.785,771.3039,1541.3743,-3970.3296,-9917.631
-39997.88,-578.328,10586.087,-11177.505,-2693.3264,-1866.2545,832.5651,-7057.2383,-3906.4924,-1766.0778,-1756.8801,3805.6687,6420.4966
-31684.979,-5565.289,15604.485,-11248.773,-2121.5422,-2524.6606,-1951.9436,4517.5283,-9379.017,-967.5519,-2247.1018,5906.022,6525.5747
-7409.78,-5379.117,-12068.168,-12631.986,4900.784,-3040.3176,136.97517,-6847.709,-2854.8816,-1037.714,-2241.936,5476.0127,9470.169
-12344.583,2011.248,5207.044,-12876.011,-3139.359,-2232.6174,-2844.851,4617.331,-13102.756,-1817.0487,-2309.4434,5733.3228,8280.757
-11948.833,3161.4778,2642.3445,-13193.536,2270.889,11654.851,216.4918,-8248.094,483.2318,1019.44366,1278.1954,-5428.6743,-11413.411
-78357.055,1754.6052,-997.5829,-9377.677,-2386.518,-576.6537,220.4628,2674.6794,-633.89246,-1330.6185,-1998.755,3780.0461,5472.825
-7569.3193,-1657.101,-14036.645,-13170.551,4961.5254,-2909.6946,449.78366,-6914.7964,-3140.868,-931.577,-1744.864,5905.1484,8939.067
21085.357,-1850.18,30215.328,-10491.907,17727.031,-829.3104,4539.4575,5323.3286,2732.1384,554.60297,1553.9486,-6398.6724,6710.2173
-13322.095,-5758.597,-10208.671,-6765.736,-3188.13,-2213.4485,-752.11993,-3801.3276,-2513.8748,564.7284,1314.7404,-3108.0798,-8473.327
-31019.16,-731.9444,-1566.8297,-8471.44,-1400.512,-1037.0065,-471.4319,2408.8845,-2796.9802,838.48944,1655.3887,-3426.012,4127.1606
10737.487,-51.72408,-11355.746,-12070.237,3968.1875,-3848.3533,1967.05,-6373.8755,-1746.3588,1890.7002,1975.8619,4937.089,10124.471
122013.875,7748.044,49367.004,73665.73,7835.627,1772.8724,8367.1045,2382.1082,43515.68,2259.2585,1428.6959,-28884.21,-7236.1094
-5068.2524,-4974.832,-11153.585,-8165.233,4755.7256,9969.582,1705.1614,1115.6372,1782.6779,-473.2546,-1752.0071,-5316.151,-15530.796
-8312.45,882.29694,-17918.385,48314.707,4811.903,904.87836,366.7123,3245.4114,11576.878,1109.8942,2615.0996,-9839.898,3427.8818
-21658.479,-1501.8964,-22313.535,32101.266,-10570.015,-4326.9434,-1881.2264,2600.4714,3348.034,-995.6816,-5389.2217,5333.0254,7453.0796
13265.036,-6879.2803,36583.375,-12206.574,10355.011,-1220.7744,651.9799,5456.372,-2288.8298,1113.1216,3154.335,-901.4637,1559.1887
-60457.168,-3829.6216,14645.396,-9098.522,-519.6229,1970.0188,-4409.1763,-2650.8818,-10825.909,167.71521,1112.957,-1297.5535,2582.7896
79238.336,6471.741,-14115.548,-11522.912,13343.114,-3127.0525,2783.7795,7848.4717,-7853.96,-3940.2021,-6676.5225,6452.1733,11505.935
-26874.893,-5058.456,-8415.768,-7764.735,10261.168,-2108.258,1802.8894,5063.3496,1078.6917,1166.1808,2564.9714,3009.6895,7405.507
-18057.764,-5526.3774,-32380.18,52342.336,1656.9806,589.474,-1091.6611,2989.708,3331.294,-2404.3677,-8351.507,5012.6978,7265.4
-8327.52,-631.067,-9565.834,-8028.3145,3077.0842,12816.559,3129.9368,1101.0903,1047.8752,-184.08414,721.6739,-4681.003,-13502.437
23536.531,-6893.381,22100.03,61009.49,6189.7554,4030.193,1607.7576,3138.2703,27290.299,1061.9779,-1067.9913,-11552.719,1655.5675
4770.749,-4718.963,-3712.3313,-12169.909,-2126.4524,-5026.126,-619.1544,-5075.424,-4600.697,865.98047,1355.3685,-3893.7568,-7505.245
10348.162,886.6119,-12112.318,-10553.428,-614.5902,-1258.3616,-569.45197,3561.7024,-3434.0676,855.25244,1581.431,-3748.1826,-10166.638
21167.543,14017.247,15765.952,58269.65,-9585.329,-2684.3313,-1442.1052,6262.7573,6305.5977,2158.596,3313.9329,-5122.734,-11784.085
-44867.9,-2119.9336,-1324.0913,-7054.9297,-3093.5974,7238.962,41.16722,962.5941,5425.43,-1012.5207,-3283.9937,4695.6694,4887.0405
-7764.5366,-2048.3164,-12965.277,-9979.024,-2279.2737,-1864.5718,-2088.6255,2904.5518,-3688.1475,1889.789,3036.7778,4972.459,8670.407
14208.072,-4055.0913,14139.539,-11332.343,5526.1772,-2025.0015,868.5128,-7856.2812,-1569.7524,-2476.8508,-2813.271,-373.56732,8236.168
8705.299,8187.9453,30692.354,-16192.999,1967.1307,7153.4907,-4659.233,-5060.4634,-17879.988,1731.7938,4292.2363,-5718.683,-8502.181
-16926.438,1202.7703,-664.5613,-10403.754,-4396.0435,3939.0784,1012.03455,89.328285,6930.5156,373.43625,1355.4788,-3521.7148,-10727.667
-7551.369,3412.3198,-8928.91,-10990.878,8815.125,-2388.5786,624.04736,4436.854,-1358.6699,1436.2783,1582.8253,2316.3125,8959.223
14900.952,374.95618,-5876.0894,-14277.099,-2996.4128,-5809.386,-2199.0054,-8253.7705,-4915.859,-3639.6016,-4187.493,2884.2239,7670.078
-45083.695,-2788.2888,16636.291,-12957.861,-5918.558,-4535.4106,530.12836,-299.41812,-9007.395,-73.14336,-222.00314,7752.134,8550.19
-12045.622,95.982376,-2885.4458,-8653.58,-981.7789,-2370.2993,394.9301,-3398.729,-2762.063,44.79188,301.66504,-3981.5928,-11577.4
-37526.445,-2163.796,-10949.3,-7002.9243,-2676.704,-99.35203,-2095.4868,2485.6606,2169.0967,508.69156,2230.3584,-2260.74,-406.39294
-43978.082,-2516.613,2244.1167,-10898.125,4002.6372,-1312.8564,12.196191,-3554.0564,-2476.87,435.86874,482.5717,-3368.7468,-6585.424
-8897.489,-1867.7109,-10796.342,-10607.589,-1637.963,-2999.7043,382.81863,-5021.131,-3577.0366,-1271.355,-2984.6274,4285.348,7392.2954
-17203.568,2061.4468,-7034.193,-10583.641,5073.776,-4936.1953,-3782.3708,-4757.5327,-1789.5613,-1612.1814,-2558.2437,3584.1787,8181.601
4073.7212,-5388.468,-12702.107,-12410.281,-4111.286,-1517.5044,-5188.9414,-287.5906,-219.37515,-1769.5051,-2225.7773,7422.771,10927.928
-10652.171,-1473.2169,-8860.762,-10543.276,4703.7837,-3535.5261,1624.7195,-5844.259,-1333.3514,633.4559,1401.2686,732.092,5216.1377
-4652.2183,5118.6973,6047.402,-14137.728,-1791.037,126.779465,1089.9681,5792.227,-959.3743,-1720.0782,-7667.904,1170.6844,7794.683
-783.15967,2286.195,-14276.239,-11913.523,-302.7954,14332.9375,-682.0615,-8705.963,1307.5964,-1331.2607,-2161.0186,6953.5415,9996.997
-2664.4895,-6347.575,-15442.082,-7745.7,-2691.3904,-723.60834,-2422.261,1283.2885,3242.8364,1056.3024,750.1211,-3666.2542,-10640.563
13696.82,3272.2039,29545.312,-14346.509,7996.0938,-3012.835,624.43414,5519.2427,-1561.6703,1625.1437,3178.443,-6944.44,-11975.402
15910.404,-3187.3416,1998.8492,52871.14,4271.3945,1711.8568,829.45154,3716.7712,7172.7446,180.68681,1121.9495,-16642.39,-25965.072
-69382.64,-1702.0643,2743.7515,-7607.9688,-1622.3812,-214.86517,71.34383,2387.8281,-1383.8384,536.889,478.955,-3500.6506,-6689.414
-31684.53,-2485.32,-6798.7446,-8420.727,4454.8564,-2694.228,-1517.5363,-3746.7222,-1743.1678,516.8853,793.2837,-3379.573,-5595.1436
-12697.224,971.7421,-7109.8726,-9608.854,-194.34068,-8743.608,181.1489,-5024.2935,-4616.9604,4.3622036,-1550.5565,-3137.6309,-12799.452
13667.19,1896.5299,17620.104,-12217.533,-9024.751,-17420.11,1674.9006,-31.260479,-2620.7253,638.04877,1000.28723,-5642.037,3964.9448
-23553.299,-963.1487,-6410.831,-8281.891,-1565.2168,-1470.2853,-1135.7998,2799.4094,-3325.339,694.9986,1477.4661,-4647.8647,-1844.3717
10479.943,-5379.491,12528.714,-10225.785,4908.006,-1652.4419,579.07623,-6843.2866,-2460.1787,766.52545,1027.1335,-5611.9907,-13854.921
-2689.7205,-3653.4705,43943.32,74560.62,5532.9717,-777.98535,1315.6289,4260.3105,17469.291,-782.95935,-2032.6785,-6469.5957,-7069.3496
42558.906,-3289.3718,10315.58,-15651.9,943.8563,3880.9133,107.16333,8841.864,-6978.318,-659.2839,-1995.3511,10542.408,16520.445
6652.548,5847.463,2997.4312,-15045.589,-1233.3049,-2675.7178,738.49915,-6437.549,-4194.791,831.55536,2598.9744,-5009.3887,6578.405
6106.9644,2479.694,-10807.499,-12973.5,1037.788,5689.658,-7740.009,-3567.5925,-19049.316,-1815.7556,-1348.7781,6254.2476,7814.216
-74483.3,1188.2389,1680.1152,-10458.48,-3945.7996,-3117.481,-99.440765,71.74064,-6625.7964,1003.48535,2004.5154,3044.3489,4780.054
-19807.953,-229.787,-1414.111,41914.277,-9242.603,-6039.0283,-2032.6951,3896.1082,2762.723,-820.31366,-1232.6144,11630.248,12024.5625
6412.9624,4899.187,-12330.888,-15497.691,-1055.336,-10975.11,-656.1582,-7273.5464,-1915.2407,-2769.3127,-2405.9673,1795.4794,6796.677
-20959.533,6031.962,-8800.941,-7797.514,10997.053,-832.6056,1077.4242,5950.691,1334.333,738.3337,1919.7273,-3511.2917,2551.3774
-54371.047,-2737.8186,-4014.2192,38241.492,2429.5742,779.8903,-288.19208,2140.1528,12508.604,1111.8019,3090.8257,-3903.9946,3650.6755
-62751.79,187.34837,10871.668,-7384.7944,-4651.16,-2171.6604,-731.8407,-3580.86,-2417.7212,621.9057,923.72217,-2805.9226,-5605.941
6134.6724,710.86066,6568.806,-12458.793,9012.293,-1247.9143,-262.74283,3188.6611,-610.7974,-348.34863,-544.0287,-5892.6045,-17383.672
7300.7524,5473.009,1245.6606,-19991.688,4417.5,-3443.5908,2873.4204,-10539.719,-1751.4294,-1775.1298,-635.38617,9168.285,13435.572
-9414.925,308.3115,-10731.499,-8204.995,-4546.2866,-2587.0962,-2144.031,-4716.8516,-3455.6318,774.3809,673.43823,-880.0339,5781.159
17464.03,-3074.0247,-5108.8257,-10688.273,-4003.265,-10723.789,1675.5266,491.17224,-4517.226,812.6239,830.68414,-5513.8906,-9751.286
-27450.352,-8715.185,-15677.094,-9009.819,-1904.5961,8558.3955,435.82315,-1543.226,6791.224,-241.84848,-1604.6465,2577.3457,8076.115
-28981.117,-3299.0823,-6756.737,-7670.7266,-602.01544,-1407.2677,-26.743134,3334.6594,-1356.7435,-231.86322,-1143.389,-3876.8123,-8744.101
12634.596,4936.7227,-12068.5205,-11476.265,-1809.2825,-2575.9724,-205.09279,3827.3433,-4016.6904,1023.75,1851.3965,-5221.506,-10720.58
2282.1975,-2228.5627,-3093.433,-12440.989,-2875.5396,-2938.4124,-329.44092,-8302.719,-3319.0037,-2242.2063,-2464.8887,5038.981,10140.79
-16500.133,-10765.933,-36733.562,50475.57,3867.0671,-134.35193,-697.2125,2054.9937,9476.594,2554.2307,2105.246,3337.9749,8847.808
-18369.0,-3892.5632,1805.2798,-9839.077,-5743.67,-426.0532,-339.17416,-217.70802,4023.692,1073.4685,1787.3328,-3049.7246,-9987.056
50165.664,-13840.459,2620.3171,-11944.101,8381.696,13861.558,934.9952,2996.5715,-19875.877,-1224.9457,-3663.619,-11085.841,-18652.875
2809.3228,3213.465,-16495.713,-11056.454,16742.168,-1234.1772,1654.3234,5620.4004,-21.716938,-1742.3517,-1001.97736,7566.937,11551.502
-30840.725,-22.397352,3761.465,36903.984,-10876.249,-6718.193,-1961.9044,2255.9463,5230.263,-2250.3035,-8832.155,3343.4033,8039.8145
-46069.07,-2876.2065,-8780.424,-8307.8545,-1499.1708,-3525.3433,-328.0237,-2896.556,-2063.0198,702.359,862.7855,-2787.3967,3185.3242
9840.113,5002.5557,3444.2163,-13901.892,4038.1467,-2786.1475,396.3186,-7126.8916,-3166.588,949.924,1130.3298,-5359.906,-12066.233
-7441.7334,-4364.559,-8838.203,-10052.5205,-4045.635,-10190.12,99.68295,-436.04874,-5173.797,239.26105,-2011.5846,-3199.236,770.70685
-33074.297,1129.6384,5522.0815,-9251.538,-3362.8198,-2195.1401,108.33126,-5817.062,-4074.8044,-2207.0437,-6016.438,1415.2855,6069.09
-6888.8013,3168.0605,-6859.0005,-9834.295,4380.5825,-4506.985,-2542.8398,-3149.9033,-1850.591,866.78,1854.3912,-4633.247,-8582.326
7492.3555,-592.9755,31416.275,-12869.987,16558.986,-1624.258,3085.9944,6599.524,1666.9478,-1514.5919,-6358.2876,6202.4414,12006.241
-12573.115,2352.4314,-8607.768,-11212.112,-3906.6626,-4453.6987,571.4861,481.1923,-13073.298,1361.0498,2535.9182,5144.259,9600.079
-48186.94,624.4195,16619.51,-10704.353,-3649.244,-3415.8882,411.88016,-14.224535,-7663.0884,604.88635,446.63278,-3416.8755,-5196.0303
-8420.311,6936.7803,12504.086,-12513.004,-201.88364,-7542.1016,639.6017,-6515.2925,-4086.1042,830.9,1420.5565,-4050.684,-8266.938
2054.956,-3514.0273,-9505.818,-7142.5435,15118.506,-700.0152,2333.9514,4757.7886,1893.4231,703.4802,1005.69604,-4169.1123,-10965.971
-37084.926,-1466.0398,641.4894,-8086.218,-1792.1472,-1084.0472,-419.74915,2925.1025,-2601.6155,578.5779,1306.3629,-321.3868,3742.974
10448.297,-6157.317,2216.2651,-12644.421,-4858.5786,-4800.5244,-495.646,-5526.5947,-3185.9158,651.85596,2703.4856,-4425.807,-6492.891
39489.125,-3088.088,-10673.317,-11899.447,8758.861,-5448.2705,2354.6177,4424.517,-2478.527,-3862.8965,-4421.884,1908.8795,8391.956
-8045.1772,683.5097,-6916.9194,-9101.351,4873.442,-2646.0662,1193.5078,-5211.075,-1460.8165,812.3597,546.50903,-4547.2456,-10416.343
3830.0884,323.65057,-5522.3125,-11229.323,-3501.05,-977.57587,-1241.7573,790.6961,-11460.377,-195.81723,-2281.6177,-5804.768,-14670.747
-14613.006,1768.1493,-11757.566,-11070.277,-3458.637,-189.7825,-2699.657,1988.6896,3276.9768,-1666.676,-4674.923,5628.8413,7791.2544
-6723.036,2021.0873,-9961.352,-11475.572,-2672.4702,-2121.938,-1691.0671,1514.5818,-11574.039,-1610.3187,-2899.3362,4927.306,7189.4805
-36466.496,1318.7617,-9043.103,-9051.266,-2481.1775,-2070.2905,847.62976,401.6065,-8456.008,499.91724,-119.916824,-3224.629,-7282.983
32858.438,-10243.243,-15392.712,-8933.782,2238.9258,13389.022,-420.0852,944.0423,3566.145,937.5905,1934.4158,-8005.8774,-15172.338
-13653.416,14216.856,20276.338,78282.01,9224.896,941.59625,452.94266,3059.4636,11195.358,-1042.3009,103.90422,14159.744,13473.687
-17325.73,5477.8267,23746.441,-11872.133,503.8534,694.1684,1327.906,7920.196,1052.1324,-1916.5355,-5496.278,3739.0947,7274.5786
14504.143,-7124.0376,-12274.248,-11460.682,-3161.382,-2214.0127,581.09576,191.88713,-15323.9375,654.7618,-993.8318,-4697.991,1795.5889
-5450.3525,-585.7082,1960.6743,-13114.673,-6220.6055,-15739.031,816.6855,-1710.5604,-8240.959,1941.2174,1835.74,3019.4058,9010.149
-9930.713,-4225.726,-12697.726,-9103.945,-408.13464,1443.086,952.5045,4392.7295,-1402.4233,1980.4409,2455.4004,3953.91,7915.9116
91940.88,-3539.9,-586.5765,-26361.307,-14323.91,-9910.6875,-8552.366,1998.3475,-30963.127,-1424.7345,1339.5453,17098.375,14988.784
18261.225,-6774.6304,-6808.2637,-8803.116,-1442.5232,-2471.3591,30.628603,-4367.0776,-4088.186,930.44934,1040.6898,-4524.8306,-9877.894
31855.832,-4982.4004,-16122.315,53080.4,5687.7124,2669.969,888.06104,3528.9895,22505.555,-314.88397,115.47831,-3716.6584,-16473.848
7433.5107,-1716.8961,-2398.2236,-13259.108,-3693.7224,-2305.4036,-1613.303,2079.5828,-13817.807,1914.2736,2909.3804,3963.7632,10143.077
-1962.5803,-6058.774,-13834.592,-10672.883,3791.3398,-4313.1006,-1254.7571,-3742.2178,-3894.4827,1678.3989,1990.6449,2128.6704,8661.284
4279.985,-5509.36,-13267.428,-9610.552,6841.988,-2999.2715,490.06882,3498.996,-1605.7871,-692.4498,-2689.749,-4998.0454,-15111.042
43080.797,-2191.288,2228.3137,-16141.722,-8196.455,-19648.547,-915.33405,-2104.9922,-14602.81,832.90497,2465.2947,-737.235,7063.528
-7114.6504,3625.161,-5473.482,-11964.094,-1388.5616,-3244.9902,864.97485,-5056.4233,-2042.0222,-2352.8594,-3595.5356,976.9063,5910.558
10354.107,-1103.0927,-15091.89,-11634.971,-2921.431,9912.457,859.5542,-3750.6145,5173.4805,-2111.909,-5136.946,4619.5234,9586.132
26528.646,-1122.8816,40801.26,-11975.231,-294.9534,-474.29282,-185.89049,6387.1494,-4920.705,142.40338,563.70447,-8946.752,-16353.641
-10541.107,2007.2673,-11628.678,-10614.134,-2022.0148,-3723.6807,509.31564,-5108.984,-3484.2625,1288.2208,1924.8018,747.01886,5116.2124
-7414.627,-5889.9375,-10319.55,-10644.316,-1525.9891,-3423.797,406.2127,-4612.582,-2957.325,1044.9655,1837.7823,1952.5725,5945.6157
-4947.137,-2255.87,-12917.759,-12400.658,-835.8948,-10281.451,994.669,-6191.0034,-4669.499,-747.90985,-1353.0226,7107.673,8392.644
-8816.137,1358.8921,-14531.934,-8343.02,5201.8037,13790.378,3587.5576,2316.158,3546.9275,-1929.2015,-2853.805,5804.0894,11300.189
-42297.094,1382.9095,14608.705,-10172.16,11831.191,-2315.8977,1361.6901,5142.51,-1634.4738,-1175.3777,-3604.1548,4115.04,5970.546
72587.78,-1069.5634,11585.092,52673.1,-13539.035,-6786.4805,-4797.5234,1742.2156,-6665.0283,-4382.535,2567.9646,15204.921,17143.516
-3310.4219,318.4556,13706.332,-9089.49,5529.606,-2263.9143,2418.0933,-6074.47,-1163.3224,455.0753,157.77078,-5871.413,-13260.334
-24130.188,-2148.328,772.3391,-10680.846,14172.713,-774.5781,1819.0309,5299.552,1346.7618,-877.8385,-365.80658,5161.124,12253.418
-5611.569,6636.0166,-5006.997,-11679.023,-2069.0496,-9101.727,28.803854,-6158.5312,-2227.3884,678.8079,2419.767,-4395.7866,-2052.5815
-55395.703,10288.902,10899.849,36976.363,-7178.207,-4125.01,-505.24582,1768.0039,5896.4414,-778.6941,-1810.2454,-4603.5874,-8295.072
-1957.8556,-5172.8457,-9534.32,-9755.856,-3695.691,5302.5464,996.6406,-645.2684,3170.4526,-14.269736,-4386.679,-5397.728,-16491.164
-35239.383,1553.3451,-2465.6602,-7875.6846,-3120.2812,-1760.4584,-938.3247,-4482.3003,-2948.421,764.329,1960.8903,-3313.5342,4093.2693
-33035.68,32.788822,-461.719,-9857.858,-5059.522,-11854.737,550.71576,-126.83366,-3634.028,824.9201,1384.641,-3952.3596,-889.2362
8583.263,-521.0002,-17670.75,43839.105,-10711.158,-7136.736,-1493.1804,2564.9639,4609.625,289.41058,-2168.362,-4899.8564,5686.884
-3078.43,1174.0497,-13598.324,-9979.148,4257.6997,-3710.0688,-4279.642,-4562.19,-1854.8313,635.79553,2021.5782,-3557.5957,-8858.299
26219.69,-6426.6,-12581.272,-8930.519,9325.815,-2218.325,1671.0858,4359.4023,-1610.0585,194.00247,-2004.9954,-2111.5713,-1543.2948
-4888.759,2986.372,-5298.187,-10551.696,-1465.7579,-9572.915,1238.5021,-5611.4136,-2717.528,718.1093,1555.5,-4948.906,-4076.2087
-3401.5696,-7397.763,-9321.335,-7138.2373,11359.148,26678.812,3332.8918,6808.763,6525.7104,789.9257,4205.0083,2176.989,6430.442
22607.63,-8463.899,19936.818,-10085.861,-1701.1897,-2306.9219,-2118.3208,4592.5405,-20897.379,-919.28186,-3671.0513,-181.74858,8474.393
-33869.58,-3707.8,-10835.529,-6867.858,-3457.8289,-2652.774,-1510.4323,-3418.5662,-2104.926,920.6956,1393.0817,2206.7126,4655.4995
7213.83,-195.90967,-23207.533,34317.164,-8668.741,-4466.576,-1239.0165,2309.8542,3900.5935,-202.01802,827.40094,-7352.702,-15089.653
-6916.1685,2085.5154,-10549.13,-8671.37,14462.69,-743.5576,2745.2446,4986.1934,227.88399,-2475.8054,-3136.7603,1109.8025,6324.7607
-9714.977,-2894.3972,-8947.603,-10152.061,3828.4275,-4520.0107,-3317.0664,-4523.3975,-1717.6891,-1203.7594,-5035.706,3112.944,7126.144
51724.465,4098.501,-8839.133,-17140.918,9138.385,-4626.904,1317.7555,3317.9421,-8826.475,1678.3542,3127.8323,4750.32,12992.909
33434.938,-828.89136,10289.269,-12780.697,6435.7334,5766.8535,1685.1406,3241.9934,859.476,408.82156,1135.4575,-6636.9316,-20372.068
-4466.02,513.68005,856.06915,-10398.471,-874.0455,-2164.614,767.25287,-3484.7424,-1216.5873,-148.35411,-2104.7532,-4922.982,-14504.087
-16846.541,415.93903,-10856.457,-10269.39,4197.998,-5596.433,-4358.447,-5202.72,-3158.796,-1638.0599,-3142.5522,4070.666,8247.509
-5426.9097,929.41785,-3006.0898,-10987.99,-1638.3881,480.3404,-3393.0186,1577.8474,2930.5405,-264.1724,-2530.5676,-5718.4287,-16100.926
-21761.736,4054.6292,-9710.545,-10453.061,-3098.448,-3380.5632,792.8433,1776.981,-10590.141,-1456.6084,-2767.3992,5706.986,5796.4243
-488.23615,434.69272,-2894.2095,-12918.619,-5180.0264,7865.6436,-168.61307,-3166.7212,274.4737,940.1459,1759.1359,-2572.7368,-560.54346
-37925.7,446.6219,-1115.2788,-8922.542,-3257.1072,-2459.3923,-969.52924,-7439.7686,-3928.2036,-2151.303,-2258.7605,3678.8535,5167.288
16248.582,1341.3041,32222.584,-14737.675,18631.14,-739.1822,3904.0234,6736.386,2795.3013,-2342.158,-2608.8538,6266.826,10873.507
-51876.125,-184.11604,11422.253,36522.234,-6331.214,-5350.099,-1683.3163,2756.3137,3354.1357,2024.8586,4738.953,2889.9326,9009.851
-16743.566,1746.2213,23634.44,-13994.687,-1855.5704,8079.4634,1307.5559,-378.23877,5587.045,-1883.2697,-3436.268,5964.78,12605.509
-30184.121,1413.5917,-1434.4897,-8280.387,-3043.4065,-2678.899,-646.3088,-5778.625,-3248.9941,739.518,633.934,-3146.4177,-6952.2524
32333.934,11.828044,-7836.4463,-11671.768,-6359.766,-12405.717,-709.47894,-1601.9644,-9539.258,1046.828,1190.076,-5434.391,-11833.995
-19370.348,-2540.476,34565.008,60118.703,7230.7344,2788.0698,1900.2965,3189.0952,7833.427,910.3121,2717.431,902.0881,6941.2427
-14439.395,7084.907,22948.754,-15998.591,1402.7363,3900.1973,-3892.3718,-5408.1387,-20921.363,-1121.3168,-1817.8838,10665.341,10109.836
-15728.236,-203.05777,27674.219,55780.176,3345.167,1725.8817,-1587.8217,3351.1606,11056.101,367.2906,496.41055,-10676.154,-17336.379
-66788.1,1549.3881,-15151.327,-7348.542,8692.1455,-1368.9048,-605.8039,3749.9854,-827.4289,1454.1176,945.6566,1653.5544,5702.532
-14307.472,8514.779,39635.613,-10296.32,15412.258,-718.32904,1078.1442,5625.4375,1524.4741,995.1002,3457.5813,-2371.0444,7241.9077
10011.093,1762.4292,34076.016,-15100.52,4361.231,-4567.841,2336.5652,-7399.287,-1881.153,2180.2517,4901.862,4580.889,10070.997
-85230.86,5485.426,-21510.945,32208.85,-7442.9785,-8791.966,-1067.1609,721.34216,1148.0715,1084.1711,-707.5929,529.4024,3641.5493
-62413.254,480.32504,54.449844,-9153.156,3878.1167,-1545.1016,-14.1042385,-4952.435,-1513.2354,-1311.5969,-3310.8413,-131.89401,3866.9849
35316.418,-3408.2502,-18394.088,47009.168,5575.0063,1434.7684,111.963036,4769.666,15134.087,-1050.9066,-11105.275,12038.971,7389.776
41094.58,-109.127174,-25764.727,52898.336,6512.3384,2643.2031,819.64667,3015.504,24278.525,-2356.7756,-10758.872,8614.503,10842.067
-12953.234,-447.5245,-6956.352,-7996.4556,-4901.0884,-2614.3428,-1980.8787,-4838.5483,-3430.1643,810.7361,767.9553,-3861.486,-9309.789
-18997.982,-3022.4365,-6691.231,-6566.818,-5158.305,-2546.7407,-1389.7332,-3064.925,-2548.842,575.6367,991.4029,-3343.6597,-7595.6226
-64673.887,-634.551,-21413.115,33750.926,-7159.498,-6592.253,-1247.9728,809.1482,2064.7476,-867.57544,-2705.3652,-167.03996,3893.5327
7224.9844,-6245.381,14935.814,-5089.415,10650.142,27014.188,2044.2194,256.32904,8514.52,-633.1377,-1745.1957,-8928.482,-21104.252
-28911.652,2419.8694,-4599.5605,-8362.433,-1416.077,-1726.5854,-1518.3688,3255.3352,-3078.7034,716.87994,1752.3597,-3979.8726,-6483.558
-12340.342,-5443.632,-22203.46,29190.81,-9562.211,-5602.574,-1518.148,1210.8433,2648.7422,558.63324,2444.632,-7378.108,-5149.449
7957.3633,189.07802,18719.455,-16474.984,-2209.8958,-13507.727,637.47723,-9174.803,-6595.302,-2266.1611,-1611.3174,6906.571,9017.634
-11883.962,2794.7764,-7264.8994,-9549.8545,-2128.1775,-3692.2979,199.85727,-5750.47,-1659.2744,864.7368,1888.2659,446.65677,5642.11
84373.78,2018.177,-33790.184,-16902.084,-3135.1458,-9173.196,525.7677,-8544.772,-15009.993,-2142.864,2131.0225,10064.819,14034.68
34343.16,4557.1626,1976.4038,-14797.538,697.9009,58.926365,1348.4478,7679.8394,-4460.953,293.76028,-3367.8357,5953.014,10125.418
19382.146,9450.384,-14034.25,69640.04,2264.1445,-1435.7493,-561.2343,2435.0051,6178.493,229.18668,10.978567,-10966.294,-3375.2837
16384.158,-3807.562,-12151.229,-9711.909,-58.805973,-2935.3064,-248.68031,1585.6797,-5649.5957,498.76334,1184.7372,-5122.7993,-11344.498
-30724.36,-5162.1226,5225.2295,-12299.313,-2570.9167,-8800.598,328.0182,-6958.848,-5003.1904,1455.5562,1893.6632,-4525.7817,-3910.9167
-6272.3887,-411.81866,21111.031,-11822.648,-2030.5131,1945.3593,804.2578,6481.4214,-1741.0936,-1282.6263,-1419.2614,10022.388,11790.989
-78296.82,-80.098755,18553.256,-9502.946,-1108.7599,107.81361,111.56052,3600.02,-779.31305,1251.4121,1834.0035,618.01794,4745.794
-30576.367,3970.867,-12531.083,38583.87,1393.8458,-1478.3639,-507.60266,3092.0042,3740.9546,361.6645,-2358.2617,-11916.67,-3445.3223
75762.22,-731.8256,-30128.82,46976.867,637.2825,-2803.7366,-3127.3076,1239.3428,11081.181,1643.4669,2030.4514,-19400.83,-8158.1577
-7672.253,120.41731,27409.389,-10317.184,-377.8204,1549.309,973.8795,5774.3833,-1287.2943,1215.3066,1293.9849,-1293.562,4733.6514
-9191.613,66.768135,-4582.29,-9103.492,-1546.0804,-1475.087,373.93323,-3845.1726,-3131.8223,530.7562,1693.3602,-4371.244,-1928.7007
-12747.922,2153.8704,-5716.907,-9829.158,-1226.3987,-9280.049,165.75243,-6044.458,-4883.714,653.5309,1705.0565,-3117.2507,5860.8843
87604.16,3699.6582,12184.943,-14438.692,4765.256,25101.783,1299.8075,-3724.1702,-9570.554,1149.648,-478.91016,-5690.421,515.9295
23840.709,2332.5085,-10134.099,-8573.314,-1798.661,-1821.6292,-818.2621,-4933.048,-4710.464,702.02234,1053.7561,-4403.89,-11963.485
5340.4478,375.96774,-15864.484,-12505.904,-11243.768,5356.2183,893.9272,-2449.8472,-2653.8525,-967.8908,-1370.2646,5453.427,10142.477
11021.216,-1127.3218,-10818.981,-9909.464,-1777.8041,-3688.4436,795.36664,-3678.049,-1754.3209,1097.3525,2227.69,-4134.9023,-4965.527
